代码,名称,所属板块,流通市值,总市值,数据状态,动态市盈率,filter,next_crawl_index,质押股数
600653,申华控股,沪市主板,3892760634.00,3892760634.00,基础数据已获取,0.00,False,0,0.00
600657,信达地产,沪市主板,9981575083.00,9981575083.00,基础数据已获取,0.00,False,0,0.00
600660,福耀玻璃,沪市主板,122763032288.00,159951181076.00,基础数据已获取,0.00,False,0,0.00
600662,外服控股,沪市主板,14205179739.00,14248774020.00,基础数据已获取,0.00,False,0,0.00
600663,陆家嘴,沪市主板,26476185924.00,42244939367.00,基础数据已获取,0.00,False,0,0.00
600667,太极实业,沪市主板,20225212861.00,20225212861.00,基础数据已获取,0.00,False,0,0.00
600668,尖峰集团,沪市主板,4863968997.00,4863968997.00,基础数据已获取,0.00,False,0,0.00
600675,中华企业,沪市主板,17836099226.00,17836099226.00,基础数据已获取,0.00,False,0,0.00
600676,交运股份,沪市主板,8999313260.00,8999313260.00,基础数据已获取,0.00,False,0,0.00
600683,京投发展,沪市主板,3363130290.00,3363130290.00,基础数据已获取,0.00,False,0,0.00
600684,珠江股份,沪市主板,4045403827.00,5242792101.00,基础数据已获取,0.00,False,0,0.00
600686,金龙汽车,沪市主板,15187064292.00,15187064292.00,基础数据已获取,0.00,False,0,0.00
600688,上海石化,沪市主板,22499457445.00,32365835725.00,基础数据已获取,0.00,False,0,0.00
600689,上海三毛,沪市主板,2129335961.00,2811868889.00,基础数据已获取,0.00,False,0,0.00
600690,海尔智家,沪市主板,160577769594.00,240817529412.00,基础数据已获取,0.00,False,0,0.00
600691,潞化科技,沪市主板,7673142625.00,7674421705.00,基础数据已获取,0.00,False,0,39.60
600692,亚通股份,沪市主板,1932979719.00,2666371605.00,基础数据已获取,0.00,False,0,0.00
600698,湖南天雁,沪市主板,7415934047.00,9542934947.00,基础数据已获取,0.00,False,0,3.55
600702,舍得酒业,沪市主板,18260776457.00,18268462457.00,基础数据已获取,0.00,False,0,100.00
600704,物产中大,沪市主板,30820232144.00,30820232144.00,基础数据已获取,0.00,False,0,0.00
600708,光明地产,沪市主板,8745341640.00,8758542400.00,基础数据已获取,0.00,False,0,0.00
600710,苏美达,沪市主板,14896943548.00,14896943548.00,基础数据已获取,0.00,False,0,0.00
600713,南京医药,沪市主板,7288019221.00,7421642342.00,基础数据已获取,0.00,False,0,0.00
600716,凤凰股份,沪市主板,3987618113.00,3987618113.00,基础数据已获取,0.00,False,0,0.00
600717,天津港,沪市主板,13717564920.00,13717564920.00,基础数据已获取,0.00,False,0,0.00
600719,大连热电,沪市主板,2642035388.00,2642035388.00,基础数据已获取,0.00,False,0,0.00
600720,中交设计,沪市主板,7537601789.00,17140628871.00,基础数据已获取,0.00,False,0,0.00
600722,金牛化工,沪市主板,4809860109.00,4809860109.00,基础数据已获取,0.00,False,0,0.00
600724,宁波富达,沪市主板,9782261835.00,9784282051.00,基础数据已获取,0.00,False,0,0.00
600725,云维股份,沪市主板,5706336100.00,5706336100.00,基础数据已获取,0.00,False,0,0.00
600726,华电能源,沪市主板,19211614055.00,20321854060.00,基础数据已获取,0.00,False,0,0.00
600729,重庆百货,沪市主板,4833244213.00,11059776763.00,基础数据已获取,0.00,False,0,0.00
600730,中国高科,沪市主板,6552947542.00,6552947542.00,基础数据已获取,0.00,False,0,0.00
600736,苏州高新,沪市主板,8243257214.00,8243257214.00,基础数据已获取,0.00,False,0,0.00
600737,中粮糖业,沪市主板,37686505777.00,37686505777.00,基础数据已获取,0.00,False,0,0.00
600740,山西焦化,沪市主板,10504696731.00,10504696731.00,基础数据已获取,0.00,False,0,0.00
600741,华域汽车,沪市主板,64756950631.00,64756950631.00,基础数据已获取,0.00,False,0,0.00
600744,华银电力,沪市主板,13547598908.00,13547598908.00,基础数据已获取,0.00,False,0,0.00
600748,上实发展,沪市主板,11417844301.00,11417844301.00,基础数据已获取,0.00,False,0,0.00
600749,西藏旅游,沪市主板,4001402065.00,4001402065.00,基础数据已获取,0.00,False,0,0.00
600750,江中药业,沪市主板,14736384956.00,14883305094.00,基础数据已获取,0.00,False,0,0.00
600754,锦江酒店,沪市主板,25006816139.00,29429837054.00,基础数据已获取,0.00,False,0,0.00
600755,厦门国贸,沪市主板,15159646843.00,15198486000.00,基础数据已获取,0.00,False,0,0.00
600756,浪潮软件,沪市主板,6086574581.00,6566027981.00,基础数据已获取,0.00,False,0,0.00
600757,长江传媒,沪市主板,11103498492.00,11104899998.00,基础数据已获取,0.00,False,0,0.00
600758,辽宁能源,沪市主板,5137691803.00,5142647663.00,基础数据已获取,0.00,False,0,0.00
600761,安徽合力,沪市主板,19238963638.00,19238963638.00,基础数据已获取,0.00,False,0,0.00
600765,中航重机,沪市主板,31903754844.00,32130914544.00,基础数据已获取,0.00,False,0,0.00
600768,宁波富邦,沪市主板,2196129024.00,2196129024.00,基础数据已获取,0.00,False,0,0.00
600769,祥龙电业,沪市主板,4807207704.00,4807207704.00,基础数据已获取,0.00,False,0,0.00
600776,东方通信,沪市主板,19053081276.00,25032081276.00,基础数据已获取,0.00,False,0,0.00
600779,水井坊,沪市主板,18900498986.00,18900498986.00,基础数据已获取,0.00,False,0,0.00
600780,通宝能源,沪市主板,7039525491.00,7039525491.00,基础数据已获取,0.00,False,0,0.00
600782,新钢股份,沪市主板,12928630332.00,13086331032.00,基础数据已获取,0.00,False,0,0.00
600783,鲁信创投,沪市主板,19986047044.00,19986047044.00,基础数据已获取,0.00,False,0,0.00
600784,鲁银投资,沪市主板,4905235531.00,4905235531.00,基础数据已获取,0.00,False,0,0.00
600785,新华百货,沪市主板,5180494189.00,5180494189.00,基础数据已获取,0.00,False,0,0.00
600787,中储股份,沪市主板,12694965555.00,12694965555.00,基础数据已获取,0.00,False,0,0.00
600789,鲁抗医药,沪市主板,8357627578.00,9720264935.00,基础数据已获取,0.00,False,0,0.00
600790,轻纺城,沪市主板,6009742805.00,6009742805.00,基础数据已获取,0.00,False,0,0.00
600791,京能置业,沪市主板,2456063369.00,2459138400.00,基础数据已获取,0.00,False,0,0.00
600793,宜宾纸业,沪市主板,3768055243.00,3768055243.00,基础数据已获取,0.00,False,0,0.00
600794,保税科技,沪市主板,4800608628.00,4800608628.00,基础数据已获取,0.00,False,0,0.00
600795,国电电力,沪市主板,85075903021.00,85075903021.00,基础数据已获取,0.00,False,0,0.00
600796,钱江生化,沪市主板,2046409731.00,5693468483.00,基础数据已获取,0.00,False,0,0.00
600801,华新建材,沪市主板,35004891662.00,54240996482.00,基础数据已获取,0.00,False,0,0.00
600802,福建水泥,沪市主板,3029021924.00,3029021924.00,基础数据已获取,0.00,False,0,0.00
600808,马钢股份,沪市主板,26377460242.00,34037010842.00,基础数据已获取,0.00,False,0,0.00
600809,山西汾酒,沪市主板,201001305217.00,201001305217.00,基础数据已获取,0.00,False,0,28.00
600810,神马股份,沪市主板,10166354324.00,10257048304.00,基础数据已获取,0.00,False,0,0.00
600814,杭州解百,沪市主板,6123204721.00,6123204721.00,基础数据已获取,0.00,False,0,0.00
600815,厦工股份,沪市主板,5889993674.00,5889993674.00,基础数据已获取,0.00,False,0,0.00
600819,耀皮玻璃,沪市主板,6622106354.00,8654067667.00,基础数据已获取,0.00,False,0,0.00
600820,隧道股份,沪市主板,21065443830.00,21065443830.00,基础数据已获取,0.00,False,0,0.00
600821,金开新能,沪市主板,11104784799.00,11104784799.00,基础数据已获取,0.00,False,0,0.00
600822,上海物贸,沪市主板,4718121584.00,5907037406.00,基础数据已获取,0.00,False,0,0.00
600824,益民集团,沪市主板,5080410492.00,5080410492.00,基础数据已获取,0.00,False,0,0.00
600825,新华传媒,沪市主板,7303766072.00,7303766072.00,基础数据已获取,0.00,False,0,0.00
600826,兰生股份,沪市主板,9120616008.00,9120616008.00,基础数据已获取,0.00,False,0,0.00
600827,百联股份,沪市主板,14857206259.00,16521396763.00,基础数据已获取,0.00,False,0,0.00
600829,人民同泰,沪市主板,6981858708.00,6981858708.00,基础数据已获取,0.00,False,0,0.00
600830,香溢融通,沪市主板,4506881650.00,4506881650.00,基础数据已获取,0.00,False,0,0.00
600831,广电网络,沪市主板,3163714114.00,3163714114.00,基础数据已获取,0.00,False,0,0.00
600833,第一医药,沪市主板,3062975544.00,3062975544.00,基础数据已获取,0.00,False,0,0.00
600834,申通地铁,沪市主板,4344175336.00,4344175336.00,基础数据已获取,0.00,False,0,0.00
600835,上海机电,沪市主板,23662836162.00,30007171297.00,基础数据已获取,0.00,False,0,0.00
600838,上海九百,沪市主板,5540188977.00,5540188977.00,基础数据已获取,0.00,False,0,0.00
600839,四川长虹,沪市主板,50856844114.00,50871011326.00,基础数据已获取,0.00,False,0,0.00
600841,动力新科,沪市主板,8406777341.00,11185843579.00,基础数据已获取,0.00,False,0,0.00
600843,上工申贝,沪市主板,5471137032.00,8315521157.00,基础数据已获取,0.00,False,0,0.00
600845,宝信软件,沪市主板,50918532091.00,68496782216.00,基础数据已获取,0.00,False,0,0.00
600846,同济科技,沪市主板,8746661224.00,8746661224.00,基础数据已获取,0.00,False,0,0.00
600848,上海临港,沪市主板,29540877449.00,31127489629.00,基础数据已获取,0.00,False,0,0.00
600850,电科数字,沪市主板,20705249676.00,20705249676.00,基础数据已获取,0.00,False,0,0.00
600851,海欣股份,沪市主板,5972087430.00,9765088638.00,基础数据已获取,0.00,False,0,0.00
600853,龙建股份,沪市主板,4531221326.00,4532721905.00,基础数据已获取,0.00,False,0,0.00
600854,春兰股份,沪市主板,2763519422.00,2763519422.00,基础数据已获取,0.00,False,0,0.00
600855,航天长峰,沪市主板,10278721221.00,10298569161.00,基础数据已获取,0.00,False,0,0.00
600858,银座股份,沪市主板,3710819368.00,3728877443.00,基础数据已获取,0.00,False,0,0.00
600860,京城股份,沪市主板,6065597164.00,7478658596.00,基础数据已获取,0.00,False,0,55.72
600861,北京人力,沪市主板,6961256364.00,10750480515.00,基础数据已获取,0.00,False,0,0.00
600862,中航高科,沪市主板,36553608568.00,36553608568.00,基础数据已获取,0.00,False,0,0.00
600863,内蒙华电,沪市主板,31329061493.00,35034011107.00,基础数据已获取,0.00,False,0,0.00
600865,百大集团,沪市主板,5380236519.00,5380236519.00,基础数据已获取,0.00,False,0,0.00
600868,梅雁吉祥,沪市主板,9376854474.00,9376854474.00,基础数据已获取,0.00,False,0,0.00
600871,石化油服,沪市主板,35628642483.00,49857030541.00,基础数据已获取,0.00,False,0,0.00
600873,梅花生物,沪市主板,30482106736.00,30482106736.00,基础数据已获取,0.00,False,0,0.00
600875,东方电气,沪市主板,62423650690.00,95381577791.00,基础数据已获取,0.00,False,0,0.00
600879,航天电子,沪市主板,103795957048.00,103795957048.00,基础数据已获取,0.00,False,0,0.00
600880,博瑞传播,沪市主板,6722135576.00,6723992366.00,基础数据已获取,0.00,False,0,0.00
600883,博闻科技,沪市主板,2011469760.00,2011469760.00,基础数据已获取,0.00,False,0,0.00
600886,国投电力,沪市主板,98171547926.00,105419189431.00,基础数据已获取,0.00,False,0,0.00
600888,新疆众和,沪市主板,12858013013.00,12858013013.00,基础数据已获取,0.00,False,0,0.00
600889,南京化纤,沪市主板,6495314757.00,6495314757.00,基础数据已获取,0.00,False,0,0.00
600893,航发动力,沪市主板,127126450957.00,127148845153.00,基础数据已获取,0.00,False,0,0.00
600894,广日股份,沪市主板,8161638228.00,8244246544.00,基础数据已获取,0.00,False,0,0.00
600895,张江高科,沪市主板,69907846287.00,69907846287.00,基础数据已获取,0.00,False,0,0.00
600897,厦门空港,沪市主板,7288006320.00,7288006320.00,基础数据已获取,0.00,False,0,0.00
600901,江苏金租,沪市主板,35495473402.00,35504141222.00,基础数据已获取,0.00,False,0,0.00
600905,三峡能源,沪市主板,118924624591.00,118924624591.00,基础数据已获取,0.00,False,0,0.00
600909,华安证券,沪市主板,34339580964.00,34339580964.00,基础数据已获取,0.00,False,0,0.00
600916,中国黄金,沪市主板,15489600000.00,15489600000.00,基础数据已获取,0.00,False,0,0.00
600917,重庆燃气,沪市主板,8929147427.00,8929147427.00,基础数据已获取,0.00,False,0,0.00
600929,雪天盐业,沪市主板,10001715538.00,10004690862.00,基础数据已获取,0.00,False,0,0.00
600930,华电新能,沪市主板,19540372322.00,252371428570.00,基础数据已获取,0.00,False,0,0.00
600933,爱柯迪,沪市主板,20026430613.00,21107416359.00,基础数据已获取,0.00,False,0,0.00
600936,北投科技,沪市主板,7385935976.00,7385935976.00,基础数据已获取,0.00,False,0,0.00
600938,中国海油,沪市主板,93886000000.00,1492440555098.00,基础数据已获取,0.00,False,0,0.00
600955,维远股份,沪市主板,11220000000.00,11220000000.00,基础数据已获取,0.00,False,0,0.00
600956,新天绿能,沪市主板,18080282813.00,34747736662.00,基础数据已获取,0.00,False,0,0.00
600958,东方证券,沪市主板,78056095929.00,88789943301.00,基础数据已获取,0.00,False,0,0.00
600961,株冶集团,沪市主板,16246665921.00,23184779112.00,基础数据已获取,0.00,False,0,0.00
600962,国投中鲁,沪市主板,6342859900.00,6342859900.00,基础数据已获取,0.00,False,0,0.00
600968,海油发展,沪市主板,43100041804.00,43100041804.00,基础数据已获取,0.00,False,0,0.00
600969,郴电国际,沪市主板,4462808837.00,4462808837.00,基础数据已获取,0.00,False,0,0.00
600970,中材国际,沪市主板,24252498156.00,28236996273.00,基础数据已获取,0.00,False,0,0.00
600971,恒源煤电,沪市主板,7800031746.00,7800031746.00,基础数据已获取,0.00,False,0,0.00
600973,宝胜股份,沪市主板,10600661097.00,10600661097.00,基础数据已获取,0.00,False,0,0.00
600976,健民集团,沪市主板,5397643706.00,5401164706.00,基础数据已获取,0.00,False,0,0.00
600977,中国电影,沪市主板,31720330000.00,31720330000.00,基础数据已获取,0.00,False,0,0.00
600980,北矿科技,沪市主板,4676090918.00,4712661797.00,基础数据已获取,0.00,False,0,0.00
600981,苏豪汇鸿,沪市主板,7601848521.00,7601848521.00,基础数据已获取,0.00,False,0,0.00
600982,宁波能源,沪市主板,5297554279.00,5297554279.00,基础数据已获取,0.00,False,0,0.00
600983,惠而浦,沪市主板,8308198760.00,8308198760.00,基础数据已获取,0.00,False,0,0.00
600985,淮北矿业,沪市主板,31861250527.00,31861250527.00,基础数据已获取,0.00,False,0,0.00
600987,航民股份,沪市主板,7390728641.00,7390728641.00,基础数据已获取,0.00,False,0,0.00
600990,四创电子,沪市主板,7841720088.00,7901838057.00,基础数据已获取,0.00,False,0,0.00
600992,贵绳股份,沪市主板,3455769000.00,3455769000.00,基础数据已获取,0.00,False,0,0.00
600997,开滦股份,沪市主板,9606189099.00,9606189099.00,基础数据已获取,0.00,False,0,0.00
600999,招商证券,沪市主板,124095928148.00,145405928196.00,基础数据已获取,0.00,False,0,0.00
601000,唐山港,沪市主板,24888900179.00,24888900179.00,基础数据已获取,0.00,False,0,0.00
601001,晋控煤业,沪市主板,24536442000.00,24536442000.00,基础数据已获取,0.00,False,0,0.00
601002,晋亿实业,沪市主板,5192157517.00,5192157517.00,基础数据已获取,0.00,False,0,0.00
601006,大秦铁路,沪市主板,100735888580.00,100735888580.00,基础数据已获取,0.00,False,0,0.00
601007,金陵饭店,沪市主板,3186300000.00,3186300000.00,基础数据已获取,0.00,False,0,0.00
601008,连云港,沪市主板,6625006952.00,6625006952.00,基础数据已获取,0.00,False,0,0.00
601016,节能风电,沪市主板,19284960731.00,20931236268.00,基础数据已获取,0.00,False,0,0.00
601018,宁波港,沪市主板,71592149308.00,71592149308.00,基础数据已获取,0.00,False,0,0.00
601019,山东出版,沪市主板,19470777000.00,19470777000.00,基础数据已获取,0.00,False,0,0.00
601022,宁波远洋,沪市主板,12680657006.00,12680657006.00,基础数据已获取,0.00,False,0,0.00
